OID_,CID,avg_rain,water,vegetation,slope,rugged,productivity,geology,elevation,min_temp,aspect,rabbit,pig,temp_diff,lantana,land_clear,horse,habitat,grazing,goat,fox_den,flood,drought,dog,inapp_fire,cat_den,lat,long
794,0,99.1580963,2003.540039,3,2.8837399,156.2940063,0.502603,4,154.727005,11.5781002,256.2900085,0.447592,0.25446,0.166676,0.707411,0,0.742059,0.938627,0,0.173268,0.386311,2,1,0.743601,1,0.194829,-3765969.254,1764822.96
795,0,102.4660034,1000.059998,3,3.27036,206.7940063,0.480844,4,42.8871002,11.8634996,238.9559937,0.452076,0.246812,0.204863,0.755493,0,0.718227,0.880919,0,0.192307,0.268361,2,1,0.744682,1,0.193614,-3773834.5,1763981.31
796,0,126.3809967,0,1,3.1241901,932.315979,0.556117,4,669.7000122,8.3200903,117.4020004,0.481386,0.309048,0.460981,0.0281865,0,0.56727,0.736912,0,0.235831,0.479481,1,2,0.690324,0,0.175237,-3619256.467,1821921.713
797,0,91.7998962,2022.410034,1,11.9645004,703.7620239,0.558828,4,676.6140137,9.0557804,78.1195984,0.427184,0.477059,0.520975,0.109226,0,0.490884,0.926561,0,0.0825823,0.167294,2,0,0.732351,1,0.158597,-3517569.437,1913329.357
798,0,88.0454025,1414.25,1,3.9280701,189.2420044,0.514717,4,473.1019897,11.3269997,150.0330048,0.384321,0.365871,0.254317,0.590049,1,0.615657,0.834061,2,0.0858741,0.392913,1,0,0.672438,0,0.180319,-3245930.974,1977337.975
799,0,69.7309036,1006.140015,3,3.43206,251.9219971,0.448667,4,289.7009888,12.7365999,150.3549957,0.339691,0.364204,0.251498,0.55545,0,0.522947,0.911252,0,0.0968694,0.231323,1,1,0.675011,0,0.20153,-3129583.887,1975591.582
800,0,81.8643036,1001.080017,3,5.0134501,253.5310059,0.481517,4,242.0149994,10.5693998,209.9909973,0.410741,0.458971,0.528187,0.549162,1,0.677651,0.499026,2,0.146059,0.166512,2,1,0.652916,1,0.18062,-3592113.305,1848190.051
801,0,62.3422012,1419.640015,1,7.19066,412.4559937,0.427133,1,730.5390015,9.43958,247.1399994,0.517331,0.741695,0.109393,0.0960441,0,0.451998,0.921528,0,0.358461,0.224233,1,1,0.706671,1,0.202192,-3426501.749,1720159.599
802,0,101.2050018,4056.459961,1,3.1946299,656.4760132,0.541887,3,777.3220215,9.8585796,145.6199951,0.382123,0.44505,0.531142,0.301804,0,0.571559,0.928311,0,0.118748,0.194927,1,1,0.727613,1,0.162978,-3489935.936,1921901.387
803,0,82.1248016,0,3,3.9860201,555.4450073,0.516412,2,309.3349915,9.6777096,295.92099,0.39793,0.294021,0.457842,0.5808,0,0.544338,0.757759,0,0.0769322,0.0994567,3,0,0.690678,1,0.169244,-3405117.609,1928906.382
804,0,92.7032013,2417.649902,3,4.8927002,397.3919983,0.541828,2,972.0739746,8.3457603,15.6864004,0.440874,0.257409,0.31864,0.0469186,0,0.255348,0.926482,0,0.057656,0.368675,2,1,0.69058,1,0.185812,-3427243.037,1934885.402
805,0,70.9441986,0,3,2.41169,296.756012,0.479026,1,213.2339935,12.2919998,211.5460052,0.40004,0.313804,0.269571,0.616441,0,0.505973,0.850681,1,0.125212,0.189134,1,1,0.682918,0,0.187251,-3122295.837,1969086.619
806,0,88.3496017,0,2,4.7653499,738.8259888,0.534902,4,632.0700073,9.1248398,84.594902,0.434503,0.301161,0.383392,0.164936,0,0.414163,0.927599,0,0.0630778,0.229991,3,0,0.699205,1,0.17458,-3375908.541,1929201.967
807,0,85.9873962,3415.25,3,4.8339601,219.1990051,0.489263,2,261.2999878,12.0747995,105.5650024,0.323152,0.289447,0.358912,0.652894,1,0.542831,0.901772,1,0.0967591,0.220946,2,0,0.663333,1,0.186657,-3305561.094,1967505.878
808,0,85.346199,1003.419983,2,6.07233,356.473999,0.536687,3,738.882019,9.0742397,86.4291,0.445551,0.556469,0.616022,0.142049,0,0.52926,0.57905,0,0.147861,0.208071,2,0,0.767748,0,0.183301,-3496229.685,1898737.21
809,0,60.6500015,0,3,1.03079,161.2350006,0.475807,4,281.5799866,10.0598001,203.3269958,0.463746,0.314808,0.277462,0.377384,0,0.617078,0.925013,0,0.161845,0.289481,4,2,0.702016,1,0.230394,-3712629.122,1728777.464
810,0,87.6809998,1009.070007,1,9.0634003,404.0090027,0.557263,3,1078.949951,7.6662202,250.2279968,0.489342,0.486121,0.678684,0.0068211,0,0.556729,0.897589,0,0.142187,0.435707,2,2,0.768708,0,0.206322,-3560790.378,1853645.904
811,0,68.5794983,0,5,2.1905899,416.0799866,0.431362,1,635.2930298,8.7336597,143.447998,0.518986,0.733621,0.150058,0.0632608,0,0.420323,0.909382,0,0.271746,0.322046,1,1,0.720058,0,0.207404,-3429523.199,1726001.947
812,0,57.8554993,2432.370117,5,3.9483399,575.3720093,0.427048,4,903.0679932,9.1914701,264.6629944,0.51702,0.651561,0.332402,0.25153,0,0.527991,0.843739,0,0.270299,0.23202,0,1,0.735179,0,0.214202,-3282918.816,1885721.489
813,0,94.0488968,1019.859985,3,1.58938,351.4289856,0.487671,4,413.2219849,11.5839996,139.8419952,0.287099,0.197058,0.368733,0.706592,0,0.55874,0.689332,0,0.0332084,0.161921,2,0,0.62142,1,0.182869,-3401782.733,1956483.216
814,0,84.5865021,1028.140015,3,10.0677004,646.3599854,0.491322,2,867.617981,10.1638002,54.1988983,0.415759,0.279585,0.258628,0.241405,0,0.446016,0.917683,0,0.0722406,0.216462,2,0,0.6953,1,0.166048,-3318036.699,1947385.164
815,0,79.1235962,0,4,5.2518902,281.4349976,0.476903,2,395.1239929,9.9826097,359.8619995,0.437561,0.263847,0.47729,0.588298,1,0.512331,0.252534,1,0.0651217,0.224567,3,0,0.64133,1,0.181469,-3390349.254,1924519.53
816,0,49.271801,0,6,5.2720098,304.5859985,0.337628,1,302.7579956,10.4636002,17.9309998,0.394452,0.409728,-0.227769,0.106086,0,0.136508,0.171658,0,0.152199,0.441323,0,0,0.323074,0,0.245646,-3483643.878,1731235.494
817,0,92.3102036,2010.77002,3,0.948648,385.4349976,0.52075,1,338.8500061,12.8654003,123.5479965,0.230142,0.303573,0.421994,0.558134,1,0.483138,0.32297,2,0.038779,0.354871,2,1,0.536942,0,0.184974,-3271044.537,2005022.464
818,0,93.4539032,2432.030029,3,8.1145697,469.803009,0.517758,4,597.9849854,10.3034,198.9680023,0.412742,0.259169,0.42521,0.461485,0,0.517574,0.90801,0,0.0558927,0.166643,2,0,0.698705,1,0.180394,-3397809.084,1941761.811
819,0,65.6492996,0,3,2.6175001,177.5110016,0.463934,4,181.0330048,10.7449999,196.6199951,0.449356,0.301505,0.268785,0.5209,0,0.67725,0.910041,0,0.142345,0.206061,3,1,0.709776,1,0.227955,-3727938.241,1751587.216
820,0,80.5287018,2430.340088,5,2.2811601,386.7569885,0.481487,4,619.8079834,9.4846697,157.8880005,0.447195,0.525578,0.663266,0.348186,0,0.570488,0.89153,0,0.13727,0.151336,3,1,0.751159,1,0.182368,-3503691.543,1893317.567
821,0,111.6259995,3041.300049,3,7.9054699,484.4670105,0.524442,1,550.1690063,11.4874001,250.9859924,0.371198,0.209258,0.379259,0.671252,0,0.506002,0.909439,0,0.047831,0.171926,5,0,0.697664,1,0.170015,-3365672.44,1957700.458
822,0,57.9631996,1007.570007,3,3.1696701,397.6480103,0.369973,1,716.9569702,10.8274002,184.397995,0.270212,0.118938,0.336023,0.311656,1,0.335602,0.642892,1,0.0684107,0.60112,2,1,0.392556,0,0.233486,-3193802.216,1947483.485
823,0,104.2399979,1053.150024,1,9.4407101,658.4849854,0.497159,1,634.9379883,10.54,137.4600067,0.411562,0.462193,0.369063,0.324236,0,0.681771,0.903555,0,0.181525,0.329613,1,3,0.681545,0,0.180518,-3623857.747,1835085.812
824,0,81.4096985,0,3,1.67744,97.1585999,0.50459,4,332.2659912,10.3442001,8.0338097,0.455683,0.284407,0.361392,0.397065,0,0.652993,0.929122,0,0.141623,0.371233,0,2,0.692924,1,0.205407,-3759452.163,1720207.038
825,0,63.2745018,2414.449951,5,3.40993,294.6789856,0.395929,1,615.1309814,10.9050999,249.1390076,0.285907,0.125976,0.254817,0.455715,0,0.370313,0.740239,1,0.0781937,0.344335,1,0,0.543647,0,0.221378,-3181052.299,1951333.055
826,0,67.9810028,0,5,5.7429199,384.9689941,0.403647,1,545.6989746,8.8945303,312.7460022,0.465645,0.421468,0.377469,0.3061,1,0.389215,0.646205,2,0.1397,0.341185,0,1,0.599388,0,0.215906,-3323028.265,1903795.151
827,0,93.9319992,1001.77002,2,2.7130201,229.2400055,0.523295,2,996.9569702,8.7126904,332.1549988,0.442983,0.302221,0.293119,0.105499,0,0.388388,0.911417,0,0.0609798,0.280861,3,0,0.704232,1,0.184041,-3356768.182,1934905.683
828,0,65.7333984,1009.630005,2,10.1948996,481.6610107,0.429074,2,789.7130127,8.0437403,69.2514038,0.485299,0.573114,0.5988,0.117661,0,0.429783,0.516557,0,0.12564,0.571776,1,3,0.726413,0,0.220576,-3476722.478,1880216.071
829,0,87.7950974,1005,3,5.1234102,255.901001,0.489508,4,115.2829971,11.4685001,70.2990036,0.455056,0.264196,0.184373,0.710376,0,0.742131,0.923792,0,0.16532,0.251768,2,1,0.740702,1,0.204581,-3762450.017,1761329.797
830,0,77.4804993,1018.890015,2,8.5459805,407.1059875,0.496113,3,845.4299927,8.6736298,77.8879013,0.377143,0.362748,0.597979,0.0626438,0,0.38633,0.604414,0,0.0499249,0.472139,2,0,0.662003,1,0.211039,-3536997.414,1894913.376
831,0,104.9599991,0,5,5.1549301,369.8649902,0.497549,4,444.3399963,9.5474596,113.9369965,0.453098,0.327637,0.410627,0.163757,0,0.605555,0.878551,0,0.19531,0.367768,2,2,0.696357,1,0.181591,-3787851.083,1695993.241
832,0,69.9962997,0,5,1.30744,317.9110107,0.510154,4,238.9389954,10.7087002,111.7200012,0.494162,0.352057,0.244181,0.543167,0,0.586277,0.907164,0,0.242356,0.224352,2,0,0.768197,0,0.209545,-3712804.149,1779667.381
833,0,81.6651993,0,3,1.31282,203.5200043,0.501976,4,154.6950073,13.3596001,48.2285995,0.360711,0.324216,0.343321,0.635491,1,0.574726,0.753186,0,0.0952825,0.134483,1,0,0.700244,0,0.171677,-3123610.467,2012405.468
834,0,82.5751038,0,3,11.5115995,645.697998,0.510514,4,303.7770081,10.0031004,241.9409943,0.445884,0.508314,0.562108,0.466186,1,0.690056,0.905307,1,0.204654,0.190447,2,1,0.698787,1,0.182966,-3588953.604,1847903.134
835,0,90.7658997,2005.030029,5,6.1050701,258.2399902,0.462192,4,434.4410095,11.4181004,55.1721992,0.37072,0.255225,0.270599,0.66232,0,0.487515,0.695314,1,0.0910449,0.211325,2,0,0.670172,1,0.164807,-3202380.799,1974960.914
836,0,76.9292984,0,3,3.43099,429.5310059,0.448539,4,505.9339905,8.30126,336.1579895,0.469827,0.553838,0.68484,0.375268,0,0.518233,0.714075,0,0.13433,0.33005,2,2,0.716835,1,0.204627,-3496800.286,1875835.715
837,0,101.7429962,1000.330017,1,7.6884098,453.5740051,0.551827,4,359.2200012,10.2299995,127.6869965,0.515643,0.507018,0.190041,0.363219,0,0.67047,0.553507,0,0.177304,0.372633,1,0,0.794162,0,0.188266,-3651192.895,1796961.103
838,0,94.3554001,1028.76001,2,12.6599998,599.1430054,0.532925,4,572.7730103,9.7973499,108.8590012,0.393528,0.438993,0.556266,0.270838,0,0.571556,0.728316,0,0.0712268,0.181121,1,0,0.716982,0,0.145268,-3510782.29,1915374.778
839,0,77.6593018,0,5,2.66522,241.7769928,0.471793,4,273.2630005,9.20187,14.1077003,0.513525,0.440122,0.418801,0.208614,0,0.467579,0.923371,0,0.335558,0.258995,1,2,0.727818,1,0.200089,-3825365.71,1671040.003
840,0,95.1727982,3832.5,3,2.7347,274.7770081,0.467025,4,263.0750122,12.5810003,212.2740021,0.300807,0.280582,0.412362,0.659386,0,0.59708,0.893516,1,0.0844653,0.235394,2,0,0.641169,0,0.187163,-3341318.139,1976712.261
841,0,61.9109001,1036.550049,3,5.7360501,439.7390137,0.475919,1,1103.01001,8.1991196,302.6690063,0.507621,0.49013,0.271964,0.0973117,0,0.393575,0.770841,0,0.222156,0.379936,0,0,0.751517,1,0.211852,-3296046.809,1896944.694
842,0,95.0548019,2000.880005,3,1.5213701,242.5240021,0.523679,4,189.2059937,12.2709999,347.9760132,0.333066,0.295065,0.360715,0.728849,0,0.595142,0.895863,0,0.0890844,0.188126,3,0,0.685304,1,0.179814,-3332333.635,1981440.345
843,0,75.6825027,1415.140015,3,4.2595,207.6880035,0.438478,4,121.8899994,12.9981003,5.3386502,0.263942,0.382459,0.163244,0.528212,1,0.468078,0.495194,2,0.0436331,0.196804,0,2,0.55528,0,0.204142,-3190207.55,2016059.619
844,0,112.4980011,3017.02002,3,4.7144399,427.5580139,0.580333,4,623.4660034,12.9182997,330.678009,0.348268,0.252656,0.193458,0.652349,0,0.529672,0.899778,0,0.147488,0.145347,2,0,0.72596,0,0.160409,-3123422.406,2019673.498
845,0,99.2798996,1414.839966,7,1.30393,174.9299927,0.473897,4,125.2539978,12.7433996,64.4626999,0.345024,0.289992,0.0815953,0.703067,0,0.619975,0.864524,0,0.0958944,0.321066,2,0,0.665904,1,0.186779,-3414064.706,1982089.364
846,0,86.1076965,1013.130005,2,1.39273,384.9869995,0.526799,2,1021.840027,8.4273901,173.8880005,0.461703,0.304439,0.342445,0.0747851,0,0.373798,0.870403,0,0.0407655,0.565179,4,1,0.684481,1,0.209285,-3364782.178,1923946.176
847,0,102.4329987,0,3,4.13167,435.2820129,0.545124,4,186.7779999,10.2733002,250.6609955,0.352105,0.280542,0.381425,0.667262,0,0.588502,0.865378,0,0.0575556,0.112428,3,0,0.694262,1,0.159864,-3376244.018,1945217.132
848,0,88.5090027,2419.929932,3,1.4077801,122.0360031,0.512193,4,466.4119873,11.7020998,303.0669861,0.368761,0.445757,0.268915,0.688191,1,0.666468,0.900205,0,0.0983434,0.140744,2,0,0.725741,1,0.193136,-3272894.394,1962577.588
849,0,78.7015991,2041.869995,1,4.6570301,577.9680176,0.493591,4,894.4879761,9.18297,24.4095001,0.428622,0.533688,0.653302,0.174813,0,0.535517,0.663888,0,0.139865,0.274703,3,1,0.750583,1,0.188381,-3514599.397,1894034.339
850,0,82.4809036,1039.23999,2,8.5862103,507.2860107,0.493761,4,658.9229736,9.5821304,23.5723,0.446929,0.576264,0.57866,0.304102,0,0.669127,0.854496,0,0.24081,0.328755,2,2,0.745788,0,0.195536,-3585416.183,1836515.811
